Time,Open,High,Low,Close,Volume
2024-02-13 03:00:00,17877.265,17885.908,17811.943,17813.31,60,3431
2024-02-13 04:00:00,17815.71,17827.809,17784.265,17791.876,60,3430
2024-02-13 05:00:00,17792.532,17795.765,17765.998,17774.432,60,3415
2024-02-13 06:00:00,17774.775,17782.254,17758.031,17763.431,60,3436
2024-02-13 07:00:00,17763.986,17766.797,17730.054,17755.41,60,3408
2024-02-13 08:00:00,17755.875,17791.043,17560.875,17584.089,60,3427
2024-02-13 09:00:00,17583.964,17607.276,17511.065,17598.287,60,3422
2024-02-13 10:00:00,17597.809,17719.819,17559.553,17654.865,60,1421
2024-02-13 11:00:00,17655.298,17704.831,17644.297,17650.065,60,1432
2024-02-13 12:00:00,17649.786,17656.299,17592.121,17602.387,60,1439
2024-02-13 13:00:00,17602.586,17626.075,17576.232,17585.254,60,1421
2024-02-13 14:00:00,17585.419,17585.799,17498.342,17506.542,60,1434
2024-02-13 15:00:00,17507.087,17609.521,17474.742,17607.22,60,1423
2024-02-13 16:00:00,17608.164,17622.289,17599.186,17614.386,15,1414
2024-02-13 18:00:00,17629.553,17630.353,17608.175,17616.376,60,3432
2024-02-13 19:00:00,17616.654,17619.82,17600.409,17613.031,60,3416
2024-02-13 20:00:00,17613.586,17615.699,17596.376,17606.398,60,3422
2024-02-13 21:00:00,17606.675,17614.299,17595.554,17599.821,60,3420
2024-02-13 22:00:00,17599.586,17607.889,17597.853,17603.086,60,3441
2024-02-13 23:00:00,17602.865,17613.109,17597.62,17610.098,60,3409
2024-02-14 00:00:00,17610.03,17616.865,17608.864,17611.343,60,3413
2024-02-14 01:00:00,17611.341,17631.219,17610.886,17629.976,60,3429
2024-02-14 02:00:00,17630.119,17669.898,17618.921,17667.043,60,3417
2024-02-14 03:00:00,17665.843,17682.076,17656.854,17678.587,60,3427
2024-02-14 04:00:00,17677.654,17721.599,17672.998,17719.399,60,3421
2024-02-14 05:00:00,17719.042,17722.299,17702.376,17711.586,60,3411
2024-02-14 06:00:00,17711.487,17716.698,17684.198,17715.542,60,3408
2024-02-14 07:00:00,17715.797,17737.609,17708.843,17716.089,60,3417
2024-02-14 08:00:00,17716.175,17736.909,17693.589,17704.586,60,3406
2024-02-14 09:00:00,17704.854,17745.397,17670.421,17716.143,60,3424
2024-02-14 10:00:00,17717.943,17774.698,17672.065,17672.487,60,1420
2024-02-14 11:00:00,17671.553,17696.009,17632.186,17656.119,60,1414
2024-02-14 12:00:00,17656.297,17715.386,17618.864,17705.689,60,1430
2024-02-14 13:00:00,17705.553,17741.719,17666.432,17712.053,60,1426
2024-02-14 14:00:00,17712.932,17724.675,17658.086,17723.531,60,1414
2024-02-14 15:00:00,17724.509,17813.976,17711.475,17799.453,60,1416
2024-02-14 16:00:00,17799.517,17806.853,17786.075,17790.864,15,1406
2024-02-14 18:00:00,17799.465,17811.209,17796.375,17808.843,60,3402
2024-02-14 19:00:00,17808.597,17808.821,17797.042,17801.908,60,3409
2024-02-14 20:00:00,17801.543,17803.089,17774.153,17782.064,60,3427
2024-02-14 21:00:00,17782.04,17804.189,17776.532,17803.965,60,3420
2024-02-14 22:00:00,17804.219,17811.199,17801.964,17803.175,60,3446
2024-02-14 23:00:00,17803.354,17807.421,17796.41,17805.608,60,3432
2024-02-15 00:00:00,17805.475,17813.564,17802.31,17805.375,60,3439
2024-02-15 01:00:00,17805.519,17830.589,17797.332,17826.876,60,3429
2024-02-15 02:00:00,17826.631,17855.099,17823.598,17841.587,60,3409
2024-02-15 03:00:00,17841.831,17858.008,17837.342,17850.643,60,3431
2024-02-15 04:00:00,17850.898,17851.209,17813.021,17822.354,60,3426
2024-02-15 05:00:00,17822.532,17831.554,17814.119,17828.831,60,3419
2024-02-15 06:00:00,17828.862,17839.409,17825.208,17832.365,60,3406
2024-02-15 07:00:00,17831.398,17850.408,17830.842,17838.599,60,3420
2024-02-15 08:00:00,17838.351,17864.632,17813.664,17831.021,60,3416
2024-02-15 09:00:00,17831.107,17835.331,17745.454,17751.687,60,3424
2024-02-15 10:00:00,17752.52,17798.089,17732.453,17782.589,60,1404
2024-02-15 11:00:00,17782.443,17788.42,17715.889,17769.997,60,1410
2024-02-15 12:00:00,17770.365,17817.998,17754.865,17788.619,60,1421
2024-02-15 13:00:00,17788.121,17867.642,17785.864,17846.065,60,1422
2024-02-15 14:00:00,17845.932,17863.419,17816.11,17842.109,60,1401
2024-02-15 15:00:00,17841.909,17849.72,17808.431,17845.92,60,1429
2024-02-15 16:00:00,17846.432,17901.309,17845.298,17883.219,15,1413
2024-02-15 18:00:00,17884.765,17892.397,17877.798,17885.954,60,3418
2024-02-15 19:00:00,17886.186,17886.808,17861.319,17866.908,60,3405
2024-02-15 20:00:00,17867.219,17867.989,17844.886,17862.31,60,3422
2024-02-15 21:00:00,17862.487,17875.62,17855.719,17873.853,60,3407
2024-02-15 22:00:00,17873.753,17877.319,17868.22,17875.676,60,3431
2024-02-15 23:00:00,17875.409,17881.989,17871.71,17872.197,60,3423
2024-02-16 00:00:00,17871.942,17880.889,17865.12,17865.41,60,3413
2024-02-16 01:00:00,17865.742,17888.199,17865.742,17887.899,60,3409
2024-02-16 02:00:00,17887.717,17907.908,17880.909,17898.61,60,3410
2024-02-16 03:00:00,17898.685,17945.999,17897.843,17941.676,60,3412
2024-02-16 04:00:00,17941.641,17951.843,17927.91,17940.408,60,3420
2024-02-16 05:00:00,17940.232,17959.387,17938.443,17951.164,60,3422
2024-02-16 06:00:00,17950.821,17958.686,17943.889,17949.164,60,3437
2024-02-16 07:00:00,17949.206,17951.219,17927.331,17928.443,60,3423
2024-02-16 08:00:00,17928.853,17941.908,17836.664,17873.887,60,3427
2024-02-16 09:00:00,17874.087,17883.709,17688.809,17707.942,60,3405
2024-02-16 10:00:00,17707.951,17756.689,17652.442,17744.589,60,1397
2024-02-16 11:00:00,17745.232,17830.399,17741.599,17815.376,60,1407
2024-02-16 12:00:00,17815.486,17824.986,17783.819,17795.654,60,1413
2024-02-16 13:00:00,17795.864,17814.697,17740.686,17813.464,60,1414
2024-02-16 14:00:00,17813.665,17841.41,17707.621,17729.154,60,1420
2024-02-16 15:00:00,17729.942,17735.676,17661.343,17684.442,60,1408
2024-02-16 16:00:00,17686.089,17688.353,17657.519,17659.489,15,1417
2024-02-19 00:00:00,17718.12,17727.389,17711.343,17721.32,60,3428
2024-02-19 01:00:00,17721.519,17725.889,17713.864,17721.432,60,3435
2024-02-19 02:00:00,17721.331,17722.989,17690.386,17696.375,60,3407
2024-02-19 03:00:00,17696.508,17720.686,17678.398,17718.398,60,3433
2024-02-19 04:00:00,17718.232,17726.889,17711.843,17721.443,60,3429
2024-02-19 05:00:00,17721.631,17724.686,17701.22,17708.254,60,3429
2024-02-19 06:00:00,17708.154,17721.742,17696.21,17702.687,60,3421
2024-02-19 07:00:00,17702.808,17707.975,17695.676,17705.81,60,3431
2024-02-19 08:00:00,17706.209,17723.132,17694.62,17717.621,60,3431
2024-02-19 09:00:00,17717.853,17747.419,17713.154,17731.419,60,3418
2024-02-19 10:00:00,17731.632,17739.997,17713.642,17718.987,60,1424
2024-02-19 11:00:00,17719.397,17727.753,17712.964,17724.665,60,1416
2024-02-19 12:00:00,17725.442,17736.887,17719.775,17728.832,60,1409
2024-02-19 18:00:00,17729.686,17729.686,17680.409,17689.708,60,3431
2024-02-19 19:00:00,17689.673,17689.899,17659.964,17678.197,60,3426
2024-02-19 20:00:00,17678.008,17693.687,17620.364,17622.808,60,3412
2024-02-19 21:00:00,17623.62,17631.399,17608.798,17624.475,60,3437
2024-02-19 22:00:00,17625.589,17629.375,17615.443,17622.809,60,3435
2024-02-19 23:00:00,17622.62,17636.321,17615.708,17621.809,60,3430
2024-02-20 00:00:00,17621.865,17629.397,17609.776,17626.853,60,3413
2024-02-20 01:00:00,17626.665,17653.499,17624.786,17646.897,60,3420
2024-02-20 02:00:00,17647.589,17665.919,17638.319,17657.219,60,3412
2024-02-20 03:00:00,17655.908,17660.642,17578.499,17616.465,60,3418
2024-02-20 04:00:00,17617.276,17656.017,17596.897,17606.631,60,3412
2024-02-20 05:00:00,17605.465,17607.275,17560.787,17569.708,60,3420
2024-02-20 06:00:00,17569.953,17597.175,17555.631,17595.343,60,3416
2024-02-20 07:00:00,17597.632,17626.719,17590.175,17616.754,60,3439
2024-02-20 08:00:00,17617.176,17640.989,17598.22,17614.499,60,3442
2024-02-20 09:00:00,17614.599,17665.665,17485.921,17504.698,60,3412
2024-02-20 10:00:00,17505.254,17517.364,17424.253,17514.497,60,1414
2024-02-20 11:00:00,17515.365,17538.498,17445.097,17447.497,60,1403
2024-02-20 12:00:00,17446.789,17454.787,17393.086,17444.221,60,1414
2024-02-20 13:00:00,17443.931,17473.499,17416.52,17471.942,60,1419
2024-02-20 14:00:00,17472.042,17517.189,17446.075,17509.999,60,1409
2024-02-20 15:00:00,17510.476,17554.608,17471.342,17554.043,60,1417
2024-02-20 16:00:00,17553.108,17554.231,17520.898,17522.254,15,1397
2024-02-20 18:00:00,17512.875,17529.998,17503.786,17508.487,60,3439
2024-02-20 19:00:00,17509.054,17522.965,17496.41,17497.731,60,3417
2024-02-20 20:00:00,17497.432,17503.921,17478.765,17502.82,60,3419
2024-02-20 21:00:00,17503.098,17506.819,17487.231,17493.964,60,3427
2024-02-20 22:00:00,17494.599,17502.199,17487.508,17500.519,60,3409
2024-02-20 23:00:00,17500.799,17505.489,17494.075,17495.019,60,3396
2024-02-21 00:00:00,17494.798,17503.689,17485.854,17501.753,60,3391
2024-02-21 01:00:00,17501.832,17515.064,17493.608,17510.465,60,3420
2024-02-21 02:00:00,17510.597,17525.998,17496.886,17515.931,60,3434
2024-02-21 03:00:00,17516.42,17519.199,17454.275,17458.289,60,3417
2024-02-21 04:00:00,17459.308,17479.364,17454.931,17471.386,60,3417
2024-02-21 05:00:00,17471.52,17493.964,17465.986,17482.72,60,3413
2024-02-21 06:00:00,17482.81,17486.543,17454.032,17468.619,60,3413
2024-02-21 07:00:00,17468.584,17478.275,17424.254,17428.021,60,3430
2024-02-21 08:00:00,17428.085,17449.499,17421.387,17444.497,60,3414
2024-02-21 09:00:00,17444.887,17454.689,17389.975,17414.397,60,3419
2024-02-21 10:00:00,17413.71,17466.408,17395.519,17409.987,60,1403
2024-02-21 11:00:00,17410.021,17460.042,17408.199,17446.608,60,1407
2024-02-21 12:00:00,17447.343,17448.686,17376.154,17418.709,60,1409
2024-02-21 13:00:00,17418.808,17426.799,17369.297,17393.221,60,1414
2024-02-21 14:00:00,17393.219,17426.776,17313.765,17346.165,60,1415
2024-02-21 15:00:00,17346.02,17482.576,17323.108,17479.576,60,1420
2024-02-21 16:00:00,17479.574,17485.587,17461.731,17470.309,15,1411
2024-02-21 18:00:00,17647.176,17652.32,17621.11,17648.086,60,3421
2024-02-21 19:00:00,17648.589,17731.209,17646.786,17715.889,60,3419
2024-02-21 20:00:00,17715.51,17740.098,17709.565,17713.809,60,3420
2024-02-21 21:00:00,17713.51,17738.999,17703.32,17738.731,60,3414
2024-02-21 22:00:00,17738.899,17744.989,17727.543,17729.754,60,3417
2024-02-21 23:00:00,17729.62,17742.832,17727.731,17742.198,60,3439
2024-02-22 00:00:00,17742.21,17760.132,17727.865,17736.319,60,3417
2024-02-22 01:00:00,17736.165,17773.897,17730.419,17772.232,60,3415
2024-02-22 02:00:00,17772.053,17787.799,17756.632,17784.51,60,3408
2024-02-22 03:00:00,17784.786,17841.087,17784.786,17831.198,60,3420
2024-02-22 04:00:00,17831.054,17838.587,17802.231,17828.22,60,3416
2024-02-22 05:00:00,17828.497,17837.654,17813.743,17833.253,60,3425
2024-02-22 06:00:00,17833.132,17870.064,17821.297,17853.565,60,3427
2024-02-22 07:00:00,17851.197,17854.664,17825.675,17832.11,60,3427
2024-02-22 08:00:00,17830.697,17852.289,17818.398,17841.51,60,3438
2024-02-22 09:00:00,17840.731,17915.398,17809.775,17866.51,60,3429
2024-02-22 10:00:00,17866.585,17923.289,17844.22,17861.243,60,1413
2024-02-22 11:00:00,17862.198,17929.02,17854.01,17899.831,60,1440
2024-02-22 12:00:00,17900.064,17967.176,17883.621,17966.743,60,1427
2024-02-22 13:00:00,17966.631,18004.108,17951.12,18001.608,60,1431
2024-02-22 14:00:00,18001.354,18035.164,17983.664,17998.71,60,1419
2024-02-22 15:00:00,17998.908,18033.099,17989.042,17992.619,60,1418
2024-02-22 16:00:00,17992.764,17993.219,17966.886,17969.721,15,1411
2024-02-22 18:00:00,17970.732,17998.776,17968.409,17990.387,60,3428
2024-02-22 19:00:00,17990.086,17992.398,17964.897,17976.764,60,3419
2024-02-22 20:00:00,17976.887,17998.089,17972.054,17989.489,60,3431
2024-02-22 21:00:00,17989.832,17997.289,17987.554,17990.01,60,3417
2024-02-22 22:00:00,17990.153,17996.675,17985.297,17993.753,60,3420
2024-02-22 23:00:00,17993.642,18000.299,17991.221,17999.143,60,3442
2024-02-23 00:00:00,17999.119,18003.221,17992.21,17999.186,60,3412
2024-02-23 01:00:00,17999.299,18003.875,17985,17991.064,60,3416
2024-02-23 02:00:00,17990.832,17999.086,17977.909,17994.086,60,3429
2024-02-23 03:00:00,17994.399,17994.499,17962.754,17971.899,60,3413
2024-02-23 04:00:00,17971.721,17979.042,17948.643,17966.031,60,3415
2024-02-23 05:00:00,17966.051,17978.089,17952.064,17968.597,60,3432
2024-02-23 06:00:00,17968.354,17986.319,17963.71,17986.042,60,3422
2024-02-23 07:00:00,17986.598,17995.299,17971.119,17991.243,60,3423
2024-02-23 08:00:00,17992.109,18031.71,17981.175,18023.043,60,3415
2024-02-23 09:00:00,18022.242,18094.575,18011.619,18031.02,60,3412
2024-02-23 10:00:00,18030.132,18042.889,17964.064,17968.043,60,1416
2024-02-23 11:00:00,17968.264,17988.086,17896.531,17987.153,60,1419
2024-02-23 12:00:00,17987.184,18013.899,17944.564,17993.265,60,1418
2024-02-23 13:00:00,17993.208,18011.575,17977.632,17986.731,60,1429
2024-02-23 14:00:00,17987.775,17988.397,17939.275,17965.064,60,1423
2024-02-23 15:00:00,17964.554,17970.109,17914.575,17936.342,60,1434
2024-02-23 16:00:00,17935.554,17937.64,17911.521,17911.521,15,1422
2024-02-26 00:00:00,17900.899,17912.71,17898.72,17904.289,60,3399
2024-02-26 01:00:00,17904.554,17909.119,17881.219,17892.132,60,3407
2024-02-26 02:00:00,17893.287,17901.099,17880.721,17894.031,60,3429
2024-02-26 03:00:00,17894.532,17922.919,17893.489,17915.264,60,3409
2024-02-26 04:00:00,17915.321,17944.297,17896.032,17942.875,60,3423
2024-02-26 05:00:00,17942.906,17951.799,17934.076,17944.753,60,3422
2024-02-26 06:00:00,17944.643,17955.719,17932.887,17940.619,60,3430
2024-02-26 07:00:00,17940.595,17944.389,17926.576,17929.332,60,3436
2024-02-26 08:00:00,17929.542,17979.098,17923.832,17966.575,60,3407
2024-02-26 09:00:00,17967.22,18002.598,17918.742,17937.208,60,3416
2024-02-26 10:00:00,17937.665,17996.875,17921.197,17973.708,60,1415
2024-02-26 11:00:00,17974.331,18014.809,17948.076,18001.065,60,1434
2024-02-26 12:00:00,18001.776,18014.087,17972.719,17982.308,60,1404
2024-02-26 13:00:00,17982.775,17999.864,17935.742,17969.643,60,1416
2024-02-26 14:00:00,17969.854,17995.653,17961.21,17970.554,60,1418
2024-02-26 15:00:00,17970.819,17990.175,17928.221,17931.842,60,1418
2024-02-26 16:00:00,17929.375,17931.365,17911.721,17915.798,15,1415
2024-02-26 18:00:00,17906.687,17925.389,17898.108,17918.086,60,3395
2024-02-26 19:00:00,17918.22,17919.999,17893.875,17914.187,60,3428
2024-02-26 20:00:00,17914.086,17923.087,17907.821,17917.221,60,3443
2024-02-26 21:00:00,17917.31,17922.108,17897.675,17903.21,60,3454
2024-02-26 22:00:00,17903.087,17914.175,17896.865,17910.999,60,3449
2024-02-26 23:00:00,17911.031,17913.21,17902.51,17910.042,60,3428
2024-02-27 00:00:00,17909.798,17912.798,17883.098,17893.309,60,3426
2024-02-27 01:00:00,17893.586,17902.832,17887.51,17899.242,60,3431
2024-02-27 02:00:00,17899.397,17939.499,17897.697,17932.764,60,3432
2024-02-27 03:00:00,17933.108,17944.843,17907.853,17917.164,60,3414
2024-02-27 04:00:00,17916.719,17971.042,17916.719,17969.032,60,3422
2024-02-27 05:00:00,17969.187,17980.589,17955.887,17970.275,60,3428
2024-02-27 06:00:00,17970.131,17972.543,17954.575,17960.098,60,3434
2024-02-27 07:00:00,17960.121,17995.531,17958.787,17985.319,60,3431
2024-02-27 08:00:00,17987.209,17988.789,17942.332,17982.097,60,3412
2024-02-27 09:00:00,17982.499,17984.119,17897.231,17945.543,60,3428
2024-02-27 10:00:00,17945.886,17988.632,17934.086,17969.287,60,1425
2024-02-27 11:00:00,17970.387,17971.721,17921.789,17957.154,60,1422
2024-02-27 12:00:00,17957.086,17966.299,17878.254,17884.743,60,1431
2024-02-27 13:00:00,17882.909,17928.165,17864.897,17926.132,60,1422
2024-02-27 14:00:00,17926.21,17985.908,17925.709,17983.489,60,1432
2024-02-27 15:00:00,17983.409,17986.31,17957.12,17973.198,60,1428
2024-02-27 16:00:00,17973.13,17978.576,17961.409,17975.554,15,1420
2024-02-27 18:00:00,17972.021,17974.031,17958.743,17960.098,60,3439
2024-02-27 19:00:00,17959.819,17964.789,17956.532,17957.119,60,3421
2024-02-27 20:00:00,17957.231,17968.719,17948.01,17964.575,60,3432
2024-02-27 21:00:00,17964.676,17969.754,17960.353,17966.089,60,3413
2024-02-27 22:00:00,17965.896,17971.599,17960.342,17971.065,60,3424
2024-02-27 23:00:00,17970.842,17971.089,17953.21,17955.631,60,3398
2024-02-28 00:00:00,17955.553,17962.687,17949.109,17952.221,60,3438
2024-02-28 01:00:00,17952.587,17953.799,17937.054,17949.564,60,3402
2024-02-28 02:00:00,17949.643,17959.031,17925.053,17933.61,60,3429
2024-02-28 03:00:00,17933.798,17941.021,17893.343,17900.31,60,3418
2024-02-28 04:00:00,17902.919,17917.619,17847.308,17852.353,60,3410
2024-02-28 05:00:00,17852.52,17901.399,17850.142,17896.398,60,3407
2024-02-28 06:00:00,17896.576,17912.375,17887.164,17901.875,60,3432
2024-02-28 07:00:00,17901.862,17912.099,17877.22,17878.842,60,3421
2024-02-28 08:00:00,17878.82,17915.187,17873.999,17899.61,60,3438
2024-02-28 09:00:00,17900.086,17901.853,17832.387,17852.221,60,3416
2024-02-28 10:00:00,17852.299,17888.299,17836.364,17886.265,60,1410
2024-02-28 11:00:00,17886.132,17932.299,17886.042,17921.089,60,1410
2024-02-28 12:00:00,17921.097,17924.187,17854.21,17875.119,60,1421
2024-02-28 13:00:00,17875.209,17913.319,17851.787,17907.153,60,1434
2024-02-28 14:00:00,17907.086,17912.489,17842.209,17871.764,60,1427
2024-02-28 15:00:00,17872.086,17888.831,17849.831,17876.564,60,1414
2024-02-28 16:00:00,17875.664,17876.332,17827.132,17831.242,15,1411
2024-02-28 18:00:00,17824.819,17837.689,17824.22,17828.421,60,3390
2024-02-28 19:00:00,17828.087,17863.52,17826.92,17859.231,60,3411
2024-02-28 20:00:00,17859.065,17862.319,17850.543,17855.308,60,3424
2024-02-28 21:00:00,17855.332,17872.089,17855.109,17868.975,60,3424
2024-02-28 22:00:00,17869.099,17871.019,17857.297,17865.776,60,3401
2024-02-28 23:00:00,17865.73,17885.299,17865.432,17884.921,60,3416
2024-02-29 00:00:00,17884.819,17888.732,17872.921,17877.732,60,3431
2024-02-29 01:00:00,17877.465,17877.91,17859.72,17860.721,60,3408
2024-02-29 02:00:00,17860.087,17873.575,17842.276,17847.619,60,3426
2024-02-29 03:00:00,17847.364,17855.798,17785.32,17826.087,60,3432
2024-02-29 04:00:00,17826.107,17835.932,17806.264,17829.409,60,3410
2024-02-29 05:00:00,17829.308,17839.999,17821.254,17827.342,60,3419
2024-02-29 06:00:00,17827.076,17851.276,17823.608,17848.832,60,3396
2024-02-29 07:00:00,17848.51,17850.019,17816.71,17832.043,60,3436
2024-02-29 08:00:00,17831.442,17984.376,17818.386,17964.431,60,3432
2024-02-29 09:00:00,17964.798,18031.689,17964.798,18012.908,60,3403
2024-02-29 10:00:00,18014.032,18029.475,17940.742,17964.819,60,1404
2024-02-29 11:00:00,17965.21,17974.732,17858.053,17944.309,60,1437
2024-02-29 12:00:00,17944.053,17983.489,17928.765,17980.331,60,1418
2024-02-29 13:00:00,17980.42,18009.499,17978.475,17997.189,60,1417
2024-02-29 14:00:00,17997.365,18018.22,17966.754,17996.789,60,1428
2024-02-29 15:00:00,17997.51,18068.289,17980.042,18024.731,60,1442
2024-02-29 16:00:00,18024.421,18033.108,17995.91,18021.464,15,1430
2024-02-29 18:00:00,18033.119,18042.487,18004.876,18019.731,60,3442
2024-02-29 19:00:00,18019.853,18043.199,18019.21,18042.743,60,3428
2024-02-29 20:00:00,18042.41,18081.598,18032.932,18078.476,60,3436
2024-02-29 21:00:00,18077.71,18088.099,18071.876,18085.553,60,3438
2024-02-29 22:00:00,18085.486,18090.508,18082.82,18088.975,60,3431
2024-02-29 23:00:00,18089.386,18091.989,18076.953,18078.943,60,3433
2024-03-01 00:00:00,18079.254,18089.699,18075.52,18087.465,60,3405
2024-03-01 01:00:00,18087.799,18102.499,18086.943,18100.376,60,3428
2024-03-01 02:00:00,18100.396,18121.999,18094.31,18114.51,60,3416
2024-03-01 03:00:00,18114.552,18116.364,18076.598,18084.299,60,3415
2024-03-01 04:00:00,18084.365,18105.731,18078.42,18088.298,60,3414
2024-03-01 05:00:00,18088.219,18088.219,17990.798,18024.608,60,3427
2024-03-01 06:00:00,18024.954,18054.498,18019.097,18052.431,60,3438
2024-03-01 07:00:00,18052.91,18063.009,18034.721,18053.043,60,3428
2024-03-01 08:00:00,18052.986,18070.189,18030.743,18049.386,60,3425
2024-03-01 09:00:00,18049.497,18105.298,18041.509,18094.42,60,3411
2024-03-01 10:00:00,18094.419,18166.943,18085.109,18154.521,60,1421
2024-03-01 11:00:00,18154.81,18211.92,18151.765,18202.599,60,1421
2024-03-01 12:00:00,18202.487,18254.587,18185.008,18248.82,60,1405
2024-03-01 13:00:00,18250.099,18310.865,18243.819,18307.732,60,1410
2024-03-01 14:00:00,18307.597,18335.41,18295.909,18329.276,60,1425
2024-03-01 15:00:00,18329.465,18329.809,18284.975,18297.409,60,1421
2024-03-01 16:00:00,18297.397,18297.417,18278.098,18287.009,15,1417
2024-03-04 00:00:00,18312.009,18317.209,18308.598,18310.132,60,3413
2024-03-04 01:00:00,18310.387,18319.653,18305.997,18313.72,60,3425
